# all 937 general-SDK rows retained for semantic audit; not_checked is not implementation work
exchange	official_product	interface	method	path_or_message	operation_id	lifecycle	exposure	platform_boundary	platform_decision	local_operations	bridge_status	coverage_locator	coverage_implementation_state	rust_status	rust_locators	schema_status	schema_locator	codegen_status	codegen_locator	Python_status	Python_locator	Dart_status	Dart_locator	TypeScript_status	TypeScript_locator	verification	mapping_names	audit_result	next_action	reason
Bithumb	Deposits and withdrawals	Http	POST	/v1/deposits/generate_coin_address	createDepositAddress	documented_active	common_existing	general_adapter_or_provider	not_applicable	wallet.create_deposit_address	connected	bindings/common/src/coverage.rs::OPERATIONS	Implemented	present	src/adapter.rs:148	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	Fixture	create_deposit_address	verified	none	Audited Rust contract, public bindings, and verification evidence are present.
Bithumb	Deposits and withdrawals	Http	POST	/v1/withdraws/coin	createCoinWithdrawal	documented_active	common_existing	general_adapter_or_provider	not_applicable	wallet.withdraw_coin	connected	bindings/common/src/coverage.rs::OPERATIONS	Implemented	present	src/adapter.rs:166	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	Fixture	withdraw	verified	none	Audited Rust contract, public bindings, and verification evidence are present.
Bithumb	Exchange	Http	DELETE	/v2/order	cancelOrder	documented_active	common_existing	general_adapter_or_provider	not_applicable	exchange.cancel_order	connected	bindings/common/src/coverage.rs::OPERATIONS	Partial	present	src/adapter.rs:250;src/adapter.rs:256	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	Fixture	cancel_order;cancel_order_by_client_id	needs_evidence	continue_audit	The existing implementation scope is retained, but operation-level semantic audit evidence is incomplete.
Bithumb	Exchange	Http	GET	/v1/accounts	getAccounts	documented_active	common_existing	general_adapter_or_provider	not_applicable	exchange.balances	connected	bindings/common/src/coverage.rs::OPERATIONS	Implemented	present	src/adapter.rs:110	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	Fixture	balances	verified	none	Audited Rust contract, public bindings, and verification evidence are present.
Bithumb	Exchange	Http	GET	/v1/order	getOrder	documented_active	common_and_provider	general_adapter_or_provider	not_applicable	exchange.get_order	connected	bindings/common/src/coverage.rs::OPERATIONS	Implemented	present	src/adapter.rs:211;src/adapter.rs:217;src/adapters/bithumb/mod.rs:1227	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	Fixture	order;order_by_client_id;order_detail	verified	none	Audited Rust contract, public bindings, and verification evidence are present.
Bithumb	Exchange	Http	GET	/v1/orders	listOrders	documented_active	common_and_provider	general_adapter_or_provider	not_applicable	exchange.orders	connected	bindings/common/src/coverage.rs::OPERATIONS	Partial	present	src/adapter.rs:205;src/adapters/bithumb/mod.rs:1240	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	Fixture	open_orders;order_list	needs_evidence	continue_audit	The existing implementation scope is retained, but operation-level semantic audit evidence is incomplete.
Bithumb	Exchange	Http	GET	/v1/orders/chance	getOrderChance	documented_active	common_existing	general_adapter_or_provider	not_applicable	exchange.available_order_info	connected	bindings/common/src/coverage.rs::OPERATIONS	Implemented	present	src/adapter.rs:115	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	Fixture	order_rules	verified	none	Audited Rust contract, public bindings, and verification evidence are present.
Bithumb	Exchange	Http	GET	/v2/orders/history	listClosedOrders	documented_active	common_and_provider	general_adapter_or_provider	not_applicable	exchange.closed_orders	connected	bindings/common/src/coverage.rs::OPERATIONS	Implemented	present	src/adapter.rs:229;src/adapters/bithumb/mod.rs:1248	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	Fixture	closed_orders;order_history	verified	none	Audited Rust contract, public bindings, and verification evidence are present.
Bithumb	Exchange	Http	GET	/v2/orders/pending	listPendingOrders	documented_active	provider_typed	general_adapter_or_provider	not_applicable	exchange.pending_orders	connected	bindings/common/src/coverage.rs::OPERATIONS	Implemented	present	src/adapters/bithumb/mod.rs:1256	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	Fixture	pending_orders	verified	none	Audited Rust contract, public bindings, and verification evidence are present.
Bithumb	Exchange	Http	POST	/v2/orders	createOrder	documented_active	common_existing	general_adapter_or_provider	not_applicable	exchange.new_order	connected	bindings/common/src/coverage.rs::OPERATIONS	Partial	present	src/adapter.rs:244	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	Fixture	place_order	needs_evidence	continue_audit	The existing implementation scope is retained, but operation-level semantic audit evidence is incomplete.
Bithumb	Exchange	Http	POST	/v2/orders/batch	createBatchOrders	documented_active	provider_typed	general_adapter_or_provider	not_applicable	exchange.batch_orders	connected	bindings/common/src/coverage.rs::OPERATIONS	Partial	present	src/adapters/bithumb/mod.rs:1285	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	Fixture	batch_orders	needs_evidence	continue_audit	The existing implementation scope is retained, but operation-level semantic audit evidence is incomplete.
Bithumb	Exchange	Http	POST	/v2/orders/cancel	cancelBatchOrders	documented_active	common_existing	general_adapter_or_provider	not_applicable	exchange.cancel_orders	connected	bindings/common/src/coverage.rs::OPERATIONS	Partial	present	src/adapter.rs:266	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	Fixture	cancel_orders	needs_evidence	continue_audit	The existing implementation scope is retained, but operation-level semantic audit evidence is incomplete.
Bithumb	Exchange	Http	POST	/v2/orders/search	searchOrders	documented_active	common_existing	general_adapter_or_provider	not_applicable	exchange.orders_by_ids	connected	bindings/common/src/coverage.rs::OPERATIONS	Partial	present	src/adapter.rs:223	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	Fixture	orders_by_ids	needs_evidence	continue_audit	The existing implementation scope is retained, but operation-level semantic audit evidence is incomplete.
Bithumb	Exchange	WebSocketStream	SUBSCRIBE	type=myAsset	myAsset	documented_active	common_existing	general_adapter_or_provider	not_applicable	exchange.my_asset_stream	connected	bindings/common/src/coverage.rs::OPERATIONS	Partial	present	src/adapter.rs:238	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	Fixture	subscribe_account	needs_evidence	continue_audit	The existing implementation scope is retained, but operation-level semantic audit evidence is incomplete.
Bithumb	Exchange	WebSocketStream	SUBSCRIBE	type=myOrder	myOrder	documented_active	common_existing	general_adapter_or_provider	not_applicable	exchange.my_order_stream	connected	bindings/common/src/coverage.rs::OPERATIONS	Partial	present	src/adapter.rs:238	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	Fixture	subscribe_account	needs_evidence	continue_audit	The existing implementation scope is retained, but operation-level semantic audit evidence is incomplete.
Bithumb	KRW deposits and withdrawals	Http	GET	/v1/deposits/krw	listKrwDeposits	documented_active	provider_typed	general_adapter_or_provider	not_applicable	krw.deposits	connected	bindings/common/src/coverage.rs::OPERATIONS	Implemented	present	src/adapters/bithumb/mod.rs:1189	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	Fixture	krw_deposits	verified	none	Audited Rust contract, public bindings, and verification evidence are present.
Bithumb	KRW deposits and withdrawals	Http	GET	/v1/withdraws/krw	listKrwWithdrawals	documented_active	provider_typed	general_adapter_or_provider	not_applicable	krw.withdrawals	connected	bindings/common/src/coverage.rs::OPERATIONS	Implemented	present	src/adapters/bithumb/mod.rs:1169	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	Fixture	krw_withdrawals	verified	none	Audited Rust contract, public bindings, and verification evidence are present.
Bithumb	KRW deposits and withdrawals	Http	POST	/v1/deposits/krw	createKrwDeposit	documented_active	provider_typed	general_adapter_or_provider	not_applicable	krw.deposit	connected	bindings/common/src/coverage.rs::OPERATIONS	Implemented	present	src/adapters/bithumb/mod.rs:1200	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	Fixture	deposit_krw	verified	none	Audited Rust contract, public bindings, and verification evidence are present.
Bithumb	KRW deposits and withdrawals	Http	POST	/v1/withdraws/krw	createKrwWithdrawal	documented_active	provider_typed	general_adapter_or_provider	not_applicable	krw.withdraw	connected	bindings/common/src/coverage.rs::OPERATIONS	Implemented	present	src/adapters/bithumb/mod.rs:1181	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	Fixture	withdraw_krw	verified	none	Audited Rust contract, public bindings, and verification evidence are present.
Bithumb	Quotation	Http	GET	/v1/candles/days	listDayCandles	documented_active	common_existing	general_adapter_or_provider	not_applicable	quotation.candles_days	connected	bindings/common/src/coverage.rs::OPERATIONS	Implemented	present	src/adapter.rs:68	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	LiveRead	candles	verified	none	Audited Rust contract, public bindings, and verification evidence are present.
Bithumb	Quotation	Http	GET	/v1/candles/minutes/{unit}	listMinuteCandles	documented_active	common_existing	general_adapter_or_provider	not_applicable	quotation.candles_minutes	connected	bindings/common/src/coverage.rs::OPERATIONS	Implemented	present	src/adapter.rs:68	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	LiveRead	candles	verified	none	Audited Rust contract, public bindings, and verification evidence are present.
Bithumb	Quotation	Http	GET	/v1/candles/months	listMonthCandles	documented_active	common_existing	general_adapter_or_provider	not_applicable	quotation.candles_months	connected	bindings/common/src/coverage.rs::OPERATIONS	Implemented	present	src/adapter.rs:68	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	LiveRead	candles	verified	none	Audited Rust contract, public bindings, and verification evidence are present.
Bithumb	Quotation	Http	GET	/v1/candles/weeks	listWeekCandles	documented_active	common_existing	general_adapter_or_provider	not_applicable	quotation.candles_weeks	connected	bindings/common/src/coverage.rs::OPERATIONS	Implemented	present	src/adapter.rs:68	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	LiveRead	candles	verified	none	Audited Rust contract, public bindings, and verification evidence are present.
Bithumb	Quotation	Http	GET	/v1/market/all	listTradingPairs	documented_active	common_and_provider	general_adapter_or_provider	not_applicable	quotation.markets	connected	bindings/common/src/coverage.rs::OPERATIONS	Implemented	present	src/adapter.rs:44;src/adapters/bithumb/mod.rs:1139	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	LiveRead	market_warnings;markets	verified	none	Audited Rust contract, public bindings, and verification evidence are present.
Bithumb	Quotation	Http	GET	/v1/market/virtual_asset_warning	listMarketWarnings	documented_active	provider_typed	general_adapter_or_provider	not_applicable	quotation.virtual_asset_warning	connected	bindings/common/src/coverage.rs::OPERATIONS	Implemented	present	src/adapters/bithumb/mod.rs:1147	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	LiveRead	market_alerts	verified	none	Audited Rust contract, public bindings, and verification evidence are present.
Bithumb	Quotation	Http	GET	/v1/notices	listNotices	documented_active	provider_typed	general_adapter_or_provider	not_applicable	quotation.notices	connected	bindings/common/src/coverage.rs::OPERATIONS	Implemented	present	src/adapters/bithumb/mod.rs:1155	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	LiveRead	notices	verified	none	Audited Rust contract, public bindings, and verification evidence are present.
Bithumb	Quotation	Http	GET	/v1/orderbook	getOrderBook	documented_active	common_existing	general_adapter_or_provider	not_applicable	quotation.orderbook	connected	bindings/common/src/coverage.rs::OPERATIONS	Partial	present	src/adapter.rs:56	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	LiveRead	order_book	needs_evidence	continue_audit	The existing implementation scope is retained, but operation-level semantic audit evidence is incomplete.
Bithumb	Quotation	Http	GET	/v1/ticker	getTicker	documented_active	common_existing	general_adapter_or_provider	not_applicable	quotation.ticker	connected	bindings/common/src/coverage.rs::OPERATIONS	Implemented	present	src/adapter.rs:62	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	LiveRead	ticker	verified	none	Audited Rust contract, public bindings, and verification evidence are present.
Bithumb	Quotation	Http	GET	/v1/trades/ticks	listRecentTrades	documented_active	common_existing	general_adapter_or_provider	not_applicable	quotation.trades_ticks	connected	bindings/common/src/coverage.rs::OPERATIONS	Implemented	present	src/adapter.rs:50	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	LiveRead	trades	verified	none	Audited Rust contract, public bindings, and verification evidence are present.
Bithumb	Quotation	Http	GET	/v2/fee/inout/{currency}	getDepositWithdrawalFee	documented_active	provider_typed	general_adapter_or_provider	not_applicable	quotation.inout_fee	connected	bindings/common/src/coverage.rs::OPERATIONS	Implemented	present	src/adapters/bithumb/mod.rs:1164	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	LiveRead	transfer_fees	verified	none	Audited Rust contract, public bindings, and verification evidence are present.
Bithumb	Quotation	WebSocketStream	SUBSCRIBE	type=orderbook	orderbook	documented_active	common_existing	general_adapter_or_provider	not_applicable	quotation.orderbook_stream	connected	bindings/common/src/coverage.rs::OPERATIONS	Partial	present	src/adapter.rs:78	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	LiveRead	subscribe	needs_evidence	continue_audit	The existing implementation scope is retained, but operation-level semantic audit evidence is incomplete.
Bithumb	Quotation	WebSocketStream	SUBSCRIBE	type=ticker	ticker	documented_active	common_existing	general_adapter_or_provider	not_applicable	quotation.ticker_stream	connected	bindings/common/src/coverage.rs::OPERATIONS	Partial	present	src/adapter.rs:78	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	LiveRead	subscribe	needs_evidence	continue_audit	The existing implementation scope is retained, but operation-level semantic audit evidence is incomplete.
Bithumb	Quotation	WebSocketStream	SUBSCRIBE	type=trade	trade	documented_active	common_existing	general_adapter_or_provider	not_applicable	quotation.trade_stream	connected	bindings/common/src/coverage.rs::OPERATIONS	Partial	present	src/adapter.rs:78	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	LiveRead	subscribe	needs_evidence	continue_audit	The existing implementation scope is retained, but operation-level semantic audit evidence is incomplete.
Bithumb	TWAP	Http	DELETE	/v1/twap	cancelTwapOrder	documented_active	provider_typed	general_adapter_or_provider	not_applicable	twap.cancel_twap	connected	bindings/common/src/coverage.rs::OPERATIONS	Implemented	present	src/adapters/bithumb/mod.rs:1277	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	Fixture	cancel_twap_order	verified	none	Audited Rust contract, public bindings, and verification evidence are present.
Bithumb	TWAP	Http	GET	/v1/twap	listTwapOrders	documented_active	provider_typed	general_adapter_or_provider	not_applicable	twap.twap	connected	bindings/common/src/coverage.rs::OPERATIONS	Implemented	present	src/adapters/bithumb/mod.rs:1264	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	Fixture	twap_orders	verified	none	Audited Rust contract, public bindings, and verification evidence are present.
Bithumb	TWAP	Http	POST	/v1/twap	createTwapOrder	documented_active	provider_typed	general_adapter_or_provider	not_applicable	twap.create_twap	connected	bindings/common/src/coverage.rs::OPERATIONS	Implemented	present	src/adapters/bithumb/mod.rs:1272	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	Fixture	create_twap_order	verified	none	Audited Rust contract, public bindings, and verification evidence are present.
Hyperliquid	Exchange endpoint	Http	POST	/exchange action=agentSendAsset	agentSendAsset	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Hyperliquid	Exchange endpoint	Http	POST	/exchange action=agentSetAbstraction	agentSetAbstraction	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Hyperliquid	Exchange endpoint	Http	POST	/exchange action=approveAgent	approveAgent	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Hyperliquid	Exchange endpoint	Http	POST	/exchange action=approveBuilderFee	approveBuilderFee	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Hyperliquid	Exchange endpoint	Http	POST	/exchange action=batchModify	batchModify	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Hyperliquid	Exchange endpoint	Http	POST	/exchange action=cDeposit	cDeposit	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Hyperliquid	Exchange endpoint	Http	POST	/exchange action=cWithdraw	cWithdraw	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_design	service_or_contract_decision	Requires an exchange action or signer contract outside the current general Adapter boundary.
Hyperliquid	Exchange endpoint	Http	POST	/exchange action=cancel	cancel	documented_active	common_existing	general_adapter_or_provider	not_applicable	exchange.cancel	connected	bindings/common/src/coverage.rs::OPERATIONS	Partial	present	src/adapter.rs:250	present	bindings/common/src/schema.rs::binding_schema	present	bindings/python/python/maxt/_generated_contract.py;bindings/dart/lib/src/generated_contract.dart;bindings/typescript/src/generated/contract.ts	present	bindings/python/python/maxt/adapters.py	present	bindings/dart/lib/src/generated_provider_methods.dart	present	bindings/typescript/src/generated/api.ts	Fixture	cancel_order	needs_evidence	continue_audit	The existing implementation scope is retained, but operation-level semantic audit evidence is incomplete.
Hyperliquid	Exchange endpoint	Http	POST	/exchange action=cancelByCloid	cancelByCloid	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_design	service_or_contract_decision	Requires an exchange action or signer contract outside the current general Adapter boundary.
Hyperliquid	Exchange endpoint	Http	POST	/exchange action=claimRewards	claimRewards	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Hyperliquid	Exchange endpoint	Http	POST	/exchange action=hip3LiquidatorTransfer	hip3LiquidatorTransfer	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
Hyperliquid	Exchange endpoint	Http	POST	/exchange action=modify	modify	documented_active	provider_typed	general_adapter_or_provider	not_applicable		not_connected		Unlinked	unreviewed		unreviewed		unreviewed		unreviewed		unreviewed		unreviewed				needs_evidence	continue_audit	Audited against the current repository; this active provider-typed operation has no connected Rust bridge or typed provider surface in this release.
